gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_spend,n_services,tenure_bucket_1-2y,tenure_bucket_2-4y,tenure_bucket_4-6y,Churn,customerID
1,0,1,0,66,1,1,106.05,6981.35,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,105.7780303030303,4,False,False,True,1,7762-URZQH
1,0,0,0,56,1,1,105.35,5794.45,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,103.47232142857142,4,False,False,True,0,0899-WZRSD
1,0,0,1,18,1,1,45.65,747.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,41.51111111111111,0,True,False,False,0,3255-GRXMG
0,0,1,1,16,1,1,79.95,1267.95,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,79.246875,1,True,False,False,0,4828-FAZPK
0,0,0,0,68,1,1,54.45,3674.95,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,54.04338235294117,2,False,False,True,0,6094-ZIVKX
0,1,1,0,53,1,0,25.1,1275.6,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,24.067924528301884,0,False,False,True,0,6925-BAYGL
0,0,1,1,72,1,0,84.7,5893.9,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,81.85972222222222,5,False,False,True,0,3262-EIDHV
1,0,0,0,9,1,1,75.85,724.65,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,80.51666666666667,0,False,False,False,0,7354-OIJLX
0,0,0,0,30,1,1,48.8,1536.75,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,51.225,1,False,True,False,0,1376-HHBDV
0,0,0,0,36,1,1,99.15,3615.6,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,100.43333333333334,3,False,True,False,1,6907-NZZIJ
0,0,0,0,18,0,1,35.2,607.3,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,33.73888888888889,2,True,False,False,0,6133-OZILE
0,1,1,1,55,1,0,76.25,4154.55,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,75.53727272727274,4,False,False,True,0,4135-FRWKJ
0,0,1,0,39,0,0,55.9,2184.35,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,56.008974358974356,4,False,True,False,1,2911-UREFD
1,0,0,0,21,1,1,82.35,1852.85,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,88.23095238095237,1,True,False,False,1,3744-ZRRDZ
1,0,0,0,2,0,1,40.4,77.15,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,38.575,3,False,False,False,1,5673-TIYIB
1,1,0,0,33,1,1,24.9,847.8,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,25.690909090909088,0,False,True,False,0,6551-ZCOTS
1,0,1,0,44,0,0,54.3,2390.45,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,54.32840909090908,4,False,True,False,0,7191-ADRGF
0,0,1,1,30,1,0,66.3,1923.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,64.11666666666666,3,False,True,False,0,5018-LXQQG
0,0,1,0,71,1,1,20.9,1493.2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,21.03098591549296,0,False,False,True,0,6892-BOGQE
0,0,0,0,4,1,0,75.35,338.1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,84.525,0,False,False,False,1,1602-IJQQE
1,0,0,1,35,1,1,85.15,3030.6,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,86.58857142857143,2,False,True,False,1,4628-WQCQQ
1,0,1,0,1,1,0,75.35,75.35,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,75.35,1,False,False,False,0,1746-TGTWV
1,1,1,0,23,1,1,104.45,2184.85,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,94.99347826086957,4,True,False,False,0,5995-SNNEW
0,0,0,1,22,0,1,49.45,1031.4,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,46.88181818181818,3,True,False,False,0,8050-WYBND
0,0,0,1,49,1,0,19.45,921.3,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,18.802040816326528,0,False,False,True,0,2821-WARNZ
0,0,1,1,42,1,1,92.15,3875.4,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,92.27142857142857,3,False,True,False,0,4879-GZLFH
0,0,1,1,33,1,1,93.8,3124.5,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,94.68181818181819,3,False,True,False,1,1644-IRKSF
0,0,1,1,7,1,0,19.85,144.15,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,20.592857142857145,0,False,False,False,0,8314-HTWVE
0,0,1,1,67,1,1,100.25,6689.0,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,99.83582089552239,4,False,False,True,0,9402-ROUMJ
1,0,0,0,15,1,0,95.7,1451.1,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,96.74,3,True,False,False,0,2507-QZPQS
1,0,1,0,67,1,1,93.15,6368.2,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,95.04776119402985,3,False,False,True,0,7159-NOKYQ
1,0,1,1,53,1,1,69.7,3729.6,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,70.36981132075472,4,False,False,True,0,5707-ZMDJP
1,0,1,1,21,1,0,19.8,350.1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,16.67142857142857,0,True,False,False,0,8779-YIQQA
0,0,1,1,40,1,1,71.35,2847.2,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,71.17999999999999,4,False,True,False,0,7136-IHZJA
0,0,1,1,22,1,0,20.75,452.35,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,20.561363636363637,0,True,False,False,0,8966-OIQHG
1,0,0,0,39,0,1,40.6,1494.5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,38.32051282051282,2,False,True,False,0,7074-STDCN
1,0,0,0,45,1,1,20.4,930.45,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,20.67666666666667,0,False,True,False,1,3705-PSNGL
0,0,1,0,2,1,0,20.35,41.85,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.925,0,False,False,False,0,8739-QOTTN
0,0,1,1,57,1,0,19.75,1272.05,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,22.316666666666666,0,False,False,True,0,1399-OUPJN
1,0,1,1,8,1,1,54.4,475.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,59.3875,1,False,False,False,0,0277-BKSQP
1,1,1,0,7,1,1,94.7,673.1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,96.15714285714286,3,False,False,False,1,6502-HCJTI
1,0,0,0,6,0,1,30.5,208.7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,34.78333333333333,1,False,False,False,1,2606-RMDHZ
0,0,1,1,7,1,0,20.45,150.75,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,21.535714285714285,0,False,False,False,0,5774-XZTQC
1,0,0,0,49,1,1,66.15,3199.0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,65.28571428571429,2,False,False,True,0,2676-SSLTO
0,0,0,0,65,1,1,89.85,5844.65,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,89.9176923076923,3,False,False,True,0,6266-QHOJZ
0,0,0,0,55,1,0,45.05,2462.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,44.77454545454545,0,False,False,True,0,7269-JISCY
1,0,1,1,71,1,0,86.85,6263.8,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,88.22253521126761,6,False,False,True,0,0363-SVHYR
1,0,0,0,35,1,1,96.75,3403.4,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,97.24000000000001,4,False,True,False,0,8547-NSBBO
1,1,0,0,3,1,1,77.0,237.75,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,79.25,0,False,False,False,1,8258-GSTJK
0,0,0,1,11,1,0,20.1,221.35,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,20.12272727272727,0,False,False,False,1,6861-OKBCE
0,0,0,0,1,1,0,75.3,75.3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,75.3,1,False,False,False,1,9940-RHLFB
1,0,0,0,17,1,1,106.65,1672.1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,98.35882352941177,5,True,False,False,0,6591-QGOYB
0,0,1,0,72,1,1,110.15,7881.2,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,109.46111111111111,5,False,False,True,0,9070-BCKQP
0,0,1,1,28,1,1,82.85,2320.8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,82.88571428571429,2,False,True,False,0,6421-SZVEM
0,0,1,0,18,1,0,20.1,370.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,20.583333333333332,0,True,False,False,0,1328-EUZHC
0,1,1,0,40,1,1,99.2,4062.2,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,101.55499999999999,4,False,True,False,1,2995-UPRYS
0,0,0,0,52,1,1,59.45,3043.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,58.5326923076923,2,False,False,True,0,8878-RYUKI
0,0,1,0,47,1,1,58.6,2723.4,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,57.94468085106383,2,False,True,False,0,9633-DENPU
0,0,0,0,23,1,0,49.7,1081.25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,47.01086956521739,1,True,False,False,0,7811-JIVPF
1,0,1,1,66,1,0,65.85,4097.05,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,62.07651515151515,4,False,False,True,0,7113-HIPFI
0,0,0,0,8,1,1,73.5,632.2,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,79.025,0,False,False,False,0,8541-QVFKM
1,1,0,0,47,1,0,85.5,4042.3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,86.00638297872341,2,False,True,False,1,6686-YPGHK
0,0,0,0,7,1,0,20.05,164.85,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,23.55,0,False,False,False,1,1383-EZRWL
0,0,1,1,71,1,0,113.65,8166.8,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,115.02535211267606,6,False,False,True,0,9258-CNWAC
0,1,0,0,50,1,1,83.4,4113.7,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,82.274,2,False,False,True,0,5371-VYLSX
1,0,1,0,46,1,0,65.65,3047.15,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,66.24239130434783,4,False,True,False,0,6374-AFWOX
1,0,0,0,1,1,0,70.4,70.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,70.4,0,False,False,False,1,4759-TRPLW
0,0,0,0,66,0,1,61.35,4193.4,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,63.53636363636363,5,False,False,True,0,5317-FLPJF
0,0,1,0,42,1,1,85.9,3729.75,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,88.80357142857143,2,False,True,False,0,7621-VPNET
0,0,0,0,5,1,1,75.65,399.45,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,79.89,1,False,False,False,0,6034-YMTOB
1,0,1,1,7,1,1,49.75,331.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,47.32857142857143,1,False,False,False,1,8563-IIOXK
1,0,0,0,29,1,0,70.9,1964.6,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,67.7448275862069,3,False,True,False,0,4903-CNOZC
0,0,1,1,27,1,0,49.85,1336.15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,49.48703703703704,1,False,True,False,0,4353-HYOJD
0,1,0,0,15,1,1,75.3,1147.45,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,76.49666666666667,1,True,False,False,1,8020-BWHYL
0,0,1,1,25,1,0,20.1,486.05,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,19.442,0,False,True,False,0,7267-FRMJW
0,0,1,0,11,1,1,94.0,1078.9,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,98.08181818181819,2,False,False,False,1,2982-VPSGI
1,0,1,0,57,1,1,103.05,5925.75,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,103.96052631578948,5,False,False,True,0,4188-FRABG
1,0,0,0,67,1,1,118.35,7804.15,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,116.47985074626865,6,False,False,True,1,8199-ZLLSA
0,1,1,0,47,1,0,99.7,4747.2,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,101.00425531914894,3,False,True,False,0,4128-ETESU
0,0,0,0,13,1,1,81.9,1028.9,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,79.14615384615385,1,True,False,False,0,0620-DLSLK
1,0,0,0,8,0,1,30.45,226.45,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,28.30625,1,False,False,False,1,4625-EWPTF
